,PS Code,Regional code,PS Name,ConstCode,Constituency,District,Region,Address,Location,Latitude,Longitude
5137,C281903,C,THE LORDS PENTECOSTAL CHURCH VOLIVO LANOR,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,THE LORDS PENTECOSTAL CHURCH VOLIVO LANOR SHAI-OSUDOKU GREATER ACCRA,The Lords Pentecostal Church,5.69019,-0.25791
5138,C281904,C,LA PRIM. SCH KEWUM,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,LA PRIM. SCH KEWUM SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5139,C282001,C,RC PRIM SCH. NORTH DORM,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,RC PRIM SCH. NORTH DORM SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5140,C282002,C,THE LORD PENTECOSTAL CHURCH TSANGMER,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,THE LORD PENTECOSTAL CHURCH TSANGMER SHAI-OSUDOKU GREATER ACCRA,The Lords Pentecostal Church,5.69019,-0.25791
5141,C282003,C,LA JHS SOUTH DORM,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,LA JHS SOUTH DORM SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5142,C282004,C,LOCAL COUNCIL OFFICES AGAVE (1),C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,LOCAL COUNCIL OFFICES AGAVE (1) SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5143,C282005,C,LOCAL COUNCIL OFFICES AGAVE (2),C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,LOCAL COUNCIL OFFICES AGAVE (2) SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5144,C282006,C,KIP CONFERENCE HALL ASUTSUARE (1),C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,KIP CONFERENCE HALL ASUTSUARE (1) SHAI-OSUDOKU GREATER ACCRA,"Asutsuare, Shai Osu Doku, Greater Accra",5.993167344,0.056074847
5145,C282007,C,KIP CONFERENCE HALL ASUTSUARE (2),C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,KIP CONFERENCE HALL ASUTSUARE (2) SHAI-OSUDOKU GREATER ACCRA,"Asutsuare, Shai Osu Doku, Greater Accra",5.993167344,0.056074847
5146,C282101,C,RC PRIM. SCH. KADZANYA,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,RC PRIM. SCH. KADZANYA SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5147,C282102,C,ZAANA HEALING CH. DORMELIAM,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,ZAANA HEALING CH. DORMELIAM SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5148,C282103,C,PRESBY CHURCH. ATSAVANYA,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,PRESBY CHURCH. ATSAVANYA SHAI-OSUDOKU GREATER ACCRA,Presby Church,6.03726,0.17651
5149,C282201,C,RC PRIM. SCH. NATRIKU (1),C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,RC PRIM. SCH. NATRIKU (1) SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5150,C282202,C,RC PRIM. SCH. NATRIKU (2),C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,RC PRIM. SCH. NATRIKU (2) SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5151,C282203,C,DAY CARE CENTRE MUMUIKOPE,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,DAY CARE CENTRE MUMUIKOPE SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5152,C282204,C,CHPS COMPOUND NATRIKU,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,CHPS COMPOUND NATRIKU SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5153,C282205,C,KING OF GLORY KG SCH. NATRIKU-NARHKOPE,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,KING OF GLORY KG SCH. NATRIKU-NARHKOPE SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5154,C282206,C,FATHER ISRAEL HEALING CHURCH. KWADWO KOPE,C2801,SHAI-OSUDOKU,SHAI-OSUDOKU,GREATER ACCRA,FATHER ISRAEL HEALING CHURCH. KWADWO KOPE SHAI-OSUDOKU GREATER ACCRA,"Shai Osu Doku, Greater Accra",5.96132,0.05267
5155,C290101,C,CHURCH OF JESUS - MANGOTSONYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,CHURCH OF JESUS - MANGOTSONYA NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5156,C290102,C,D/A BASIC SCHOOL - OTCHERBLEKU,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,D/A BASIC SCHOOL - OTCHERBLEKU NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5157,C290201,C,D/A BASIC SCHOOL - MOBOLE,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,D/A BASIC SCHOOL - MOBOLE NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5158,C290202,C,GOSPEL MIRACLE CHURCH - ATTAH MENSAH,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,GOSPEL MIRACLE CHURCH - ATTAH MENSAH NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5159,C290203,C,SHALOM PRAISE PREP. SCHOOL  - ZUGBANYATEY,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,SHALOM PRAISE PREP. SCHOOL  - ZUGBANYATEY NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5160,C290301,C,YOUTH LEARDERSHIP TRAINING AFIENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,YOUTH LEARDERSHIP TRAINING AFIENYA NINGO PRAMPRAM GREATER ACCRA,Youth Leadership Training Centre,5.80307,0.00616
5161,C290302,C,PRESBY CHURCH - AFUTUKOPE,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,PRESBY CHURCH - AFUTUKOPE NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5162,C290303,C,D/A PRIM SCH (1) AFIENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,D/A PRIM SCH (1) AFIENYA NINGO PRAMPRAM GREATER ACCRA,"Afienya, Ningo Prampram, Greater Accra",5.80019,0.01524
5163,C290304,C,GOSPEL MIRACLE CHURCH-BOARSHIE,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,GOSPEL MIRACLE CHURCH-BOARSHIE NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5164,C290305,C,D/A JHS SCHOOL (2) AFIENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,D/A JHS SCHOOL (2) AFIENYA NINGO PRAMPRAM GREATER ACCRA,"Afienya, Ningo Prampram, Greater Accra",5.80019,0.01524
5165,C290306,C,CHRIST APOSTOLIC CHURCH - KOFIKOPE,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,CHRIST APOSTOLIC CHURCH - KOFIKOPE NINGO PRAMPRAM GREATER ACCRA,"Kofikope, Ningo Prampram, Greater Accra",5.78362,-0.0333
5166,C290307,C,AFIENYA ZONGO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,AFIENYA ZONGO NINGO PRAMPRAM GREATER ACCRA,"Afienya, Ningo Prampram, Greater Accra",5.80019848,0.015249398
5167,C290308,C,AFIENYA CENTRAL MOSQUE,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,AFIENYA CENTRAL MOSQUE NINGO PRAMPRAM GREATER ACCRA,"Afienya, Ningo Prampram, Greater Accra",5.80019848,0.015249398
5168,C290309,C,AFIENYA SDA BASIC SCHOOL,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,AFIENYA SDA BASIC SCHOOL NINGO PRAMPRAM GREATER ACCRA,"Afienya, Ningo Prampram, Greater Accra",5.80019848,0.015249398
5169,C290310,C,ASS. OF GOD CHURCH NEW JERUSALEM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,ASS. OF GOD CHURCH NEW JERUSALEM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5170,C290311,C,LADY PED'S MONTESSORI - NEW JERUSALEM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,LADY PED'S MONTESSORI - NEW JERUSALEM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5171,C290312,C,SEASON CHURCH INTERNATIONAL - NEWLAND,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,SEASON CHURCH INTERNATIONAL - NEWLAND NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5172,C290313,C,POLICE POST - TOR ESTATE,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,POLICE POST - TOR ESTATE NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5173,C290314,C,PENTECOST CHURCH - AJUMADOR,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,PENTECOST CHURCH - AJUMADOR NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5174,C290315,C,DIVINE HEALER'S CHURCH - ABLEKUMA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,DIVINE HEALER'S CHURCH - ABLEKUMA NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5175,C290401,C,D/A PRIMARY - MATHAHEKO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,D/A PRIMARY - MATHAHEKO NINGO PRAMPRAM GREATER ACCRA,DC Primary School Mataheko,5.75894,0.00644
5176,C290402,C,GREEN LIGHT INTERNATIONAL SCHOOL - HOT OVEN,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,GREEN LIGHT INTERNATIONAL SCHOOL - HOT OVEN NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5177,C290403,C,GREAT MIRACLE FAITH CHURCH - 2ND BRIDGE,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,GREAT MIRACLE FAITH CHURCH - 2ND BRIDGE NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5178,C290404,C,D/A JHS - MATHAHEKO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,D/A JHS - MATHAHEKO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5179,C290405,C,WOODEGREEN INT. SCHOOL - COASTA ESTATE,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,WOODEGREEN INT. SCHOOL - COASTA ESTATE NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5180,C290406,C,ECG PARK - MATAHEKO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,ECG PARK - MATAHEKO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5181,C290407,C,NANANOM SHOPPING ARCADE - MATAHEKO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,NANANOM SHOPPING ARCADE - MATAHEKO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5182,C290408,C,EMEF'S ESTATE GATE - MATAHEKO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,EMEF'S ESTATE GATE - MATAHEKO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5183,C290501,C,MOUNT SINAI CHURCH - NEW DAWHENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,MOUNT SINAI CHURCH - NEW DAWHENYA NINGO PRAMPRAM GREATER ACCRA,"Dawhwenya, Ningo Prampram, Greater Accra",5.76392,0.06611
5184,C290502,C,GREEN VILLE HOSPITAL - COMM. 25 EXTENSION,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,GREEN VILLE HOSPITAL - COMM. 25 EXTENSION NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5185,C290503,C,NOVEL LIFE MONTESSORI - DEVTRACO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,NOVEL LIFE MONTESSORI - DEVTRACO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5186,C290504,C,DIVINE HEALING CHURCH PEACE BE AFTER 25,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,DIVINE HEALING CHURCH PEACE BE AFTER 25 NINGO PRAMPRAM GREATER ACCRA,Divine Healing Church Peace Be After 25,5.73685,0.02938
5187,C290505,C,MOUNT CARMEL HOSP. & FERT. CENT. DAWHENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,MOUNT CARMEL HOSP. & FERT. CENT. DAWHENYA NINGO PRAMPRAM GREATER ACCRA,"Dawhwenya, Ningo Prampram, Greater Accra",5.76392,0.06611
5188,C290506,C,APOSTOLIC REVELATION CHURCH - DAWHENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,APOSTOLIC REVELATION CHURCH - DAWHENYA NINGO PRAMPRAM GREATER ACCRA,"Dawhwenya, Ningo Prampram, Greater Accra",5.76392,0.06611
5189,C290507,C,DEVTRACO POLICE POST,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,DEVTRACO POLICE POST NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5190,C290508,C,MAGNA TERRIS ESTATE GATE- NEW DAWHENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,MAGNA TERRIS ESTATE GATE- NEW DAWHENYA NINGO PRAMPRAM GREATER ACCRA,"Dawhwenya, Ningo Prampram, Greater Accra",5.76392,0.06611
5191,C290601,C,METH PRIM SCHOOL 1 - DAWHENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,METH PRIM SCHOOL 1 - DAWHENYA NINGO PRAMPRAM GREATER ACCRA,"Dawhwenya, Ningo Prampram, Greater Accra",5.76392,0.06611
5192,C290602,C,ABBEYKOPE BASIC SCHOOL-ABBEYKOPE,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,ABBEYKOPE BASIC SCHOOL-ABBEYKOPE NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5193,C290603,C,ROYAL KINGS AND QUEENS ACADEMY - DAWHENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,ROYAL KINGS AND QUEENS ACADEMY - DAWHENYA NINGO PRAMPRAM GREATER ACCRA,"Dawhwenya, Ningo Prampram, Greater Accra",5.76392,0.06611
5194,C290604,C,METH PRIM SCHOOL 2 - DAWHENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,METH PRIM SCHOOL 2 - DAWHENYA NINGO PRAMPRAM GREATER ACCRA,"Dawhwenya, Ningo Prampram, Greater Accra",5.76392,0.06611
5195,C290605,C,SAVIOUR CHURCH - ABBEY PANYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,SAVIOUR CHURCH - ABBEY PANYA NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5196,C290606,C,ASSEMBLIES OF GOD - MIOTSO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,ASSEMBLIES OF GOD - MIOTSO NINGO PRAMPRAM GREATER ACCRA,Assemblies of God Church,5.79017,0.00753
5197,C290607,C,SENIOR HIGH SEC. SCHOOL - MIOTSO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,SENIOR HIGH SEC. SCHOOL - MIOTSO NINGO PRAMPRAM GREATER ACCRA,Senior High Secondary School Miotso,5.75693,0.0816
5198,C290608,C,CENTRAL UNIVERSITY CAMPUS - FOOD COURT,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,CENTRAL UNIVERSITY CAMPUS - FOOD COURT NINGO PRAMPRAM GREATER ACCRA,Central University,5.77604,0.08263
5199,C290609,C,ASSEMBLY OF GOD CHURCH - ABBEY PANYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,ASSEMBLY OF GOD CHURCH - ABBEY PANYA NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5200,C290701,C,OLD PRESBY CHURCH - DAWHENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,OLD PRESBY CHURCH - DAWHENYA NINGO PRAMPRAM GREATER ACCRA,"Dawhwenya, Ningo Prampram, Greater Accra",5.76392,0.06611
5201,C290702,C,TOWN PARK - DAWHENYA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,TOWN PARK - DAWHENYA NINGO PRAMPRAM GREATER ACCRA,"Dawhwenya, Ningo Prampram, Greater Accra",5.76392,0.06611
5202,C290801,C,DANGME LOCAL COUNCIL - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,DANGME LOCAL COUNCIL - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5203,C290802,C,MAIN LORRY STATION - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,MAIN LORRY STATION - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5204,C290803,C,OLD TRADITIONAL COUNCIL - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,OLD TRADITIONAL COUNCIL - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,Traditional Council Office,5.74698,0.18577
5205,C290804,C,BETHEL SCHOOL COMPLEX - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,BETHEL SCHOOL COMPLEX - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5206,C290805,C,SAKASAKA PARK (COURT YARD) - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,SAKASAKA PARK (COURT YARD) - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5207,C290901,C,METH PRIM SCH 1 - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,METH PRIM SCH 1 - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5208,C290902,C,WESLEY METH BASIC SCH - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,WESLEY METH BASIC SCH - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5209,C290903,C,METH PRIM SCH 2 - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,METH PRIM SCH 2 - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5210,C290904,C,D/A BASIC B - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,D/A BASIC B - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5211,C290905,C,D/A JHS - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,D/A JHS - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5212,C290906,C,THE DIVINE HEALERS CHURCH - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,THE DIVINE HEALERS CHURCH - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,Divine Healers Church,5.54799,-0.2654
5213,C291001,C,ANGLICAN JHS - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,ANGLICAN JHS - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5214,C291002,C,ANGLICAN JHS 2 SCHOOL - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,ANGLICAN JHS 2 SCHOOL - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5215,C291003,C,ANGLICAN PRIMARY SCHOOL - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,ANGLICAN PRIMARY SCHOOL - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,Methodist Primary School 2 Prampram,5.71705,0.10661
5216,C291004,C,ANGLICAN PRIMARY 2 SCHOOL -  PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,ANGLICAN PRIMARY 2 SCHOOL -  PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,Methodist Primary School 2 Prampram,5.71705,0.10661
5217,C291101,C,TOWN PLANNING OFFICE 1 - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,TOWN PLANNING OFFICE 1 - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,Town Planning Offices 1 Prampram,5.70913,0.11224
5218,C291102,C,TOWN PLANNING PARK - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,TOWN PLANNING PARK - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5219,C291103,C,LANDING BEACH PARK - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,LANDING BEACH PARK - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5220,C291104,C,KPEVE - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,KPEVE - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5221,C291105,C,TOWN PARK - PRAMPRAM,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,TOWN PARK - PRAMPRAM NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5222,C291106,C,D/A BASIC SCHOOL - ABIA,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,D/A BASIC SCHOOL - ABIA NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5223,C291201,C,PRESBY PRIM SCH 1 - OLD NINGO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,PRESBY PRIM SCH 1 - OLD NINGO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5224,C291202,C,PRESBY BASIC 'B' SCHOOL - OLD NINGO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,PRESBY BASIC 'B' SCHOOL - OLD NINGO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5225,C291203,C,PRESBY PRIM SCH 2 - OLD NINGO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,PRESBY PRIM SCH 2 - OLD NINGO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5226,C291204,C,TRAD. COUNCIL OFFICE - OLD NINGO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,TRAD. COUNCIL OFFICE - OLD NINGO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5227,C291205,C,D/A BASIC 'B' SCHOOL - OLD NINGO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,D/A BASIC 'B' SCHOOL - OLD NINGO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5228,C291301,C,NEW NINGO TAXI RANK - OLD NINGO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,NEW NINGO TAXI RANK - OLD NINGO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5229,C291302,C,ZONGO PARK - OLD NINGO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,ZONGO PARK - OLD NINGO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5230,C291303,C,RURAL BANK - OLD NINGO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,RURAL BANK - OLD NINGO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5231,C291304,C,PRAISE INT. SCHOOL - OLD NINGO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,PRAISE INT. SCHOOL - OLD NINGO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
5232,C291305,C,CHRISTIAN PRAISE INT. CHURCH - OLD NINGO,C2901,NINGO PRAMPRAM,NINGO PRAMPRAM,GREATER ACCRA,CHRISTIAN PRAISE INT. CHURCH - OLD NINGO NINGO PRAMPRAM GREATER ACCRA,"Ningo Prampram, Greater Accra",5.86363,0.21925
